A0A0H2VCA1	PGA_scaffold53906__1_contigs__length_4067:460-2508	3.33e-09
A0A0R4I9Y1	PGA_scaffold283088__1_contigs__length_1068:150-520	8.97e-09
A0A0R4I9Y1	PGA_scaffold283089__1_contigs__length_1038:152-480	1.89e-09
A0A0R4I9Y1	PGA_scaffold283090__1_contigs__length_1068:548-918	8.97e-09
A0A0R4I9Y1	PGA_scaffold283091__1_contigs__length_1038:558-886	1.89e-09
A0A0R4I9Y1	PGA_scaffold283642__1_contigs__length_1068:150-520	8.97e-09
A0A0R4I9Y1	PGA_scaffold283643__1_contigs__length_1038:152-480	1.89e-09
A0A0R4I9Y1	PGA_scaffold283644__1_contigs__length_1068:548-918	8.97e-09
A0A0R4I9Y1	PGA_scaffold283645__1_contigs__length_1038:558-886	1.89e-09
A0A0R4I9Y1	PGA_scaffold3__111_contigs__length_57743597:18027636-18027997	2.12e-15
A0A0R4I9Y1	PGA_scaffold3__111_contigs__length_57743597:43479309-43479814	1.84e-17
A0A0R4I9Y1	PGA_scaffold3__111_contigs__length_57743597:43480115-43485193	3.81e-20
A0A0R4I9Y1	PGA_scaffold3__111_contigs__length_57743597:43498601-43500957	5.88e-16
A0A0R4I9Y1	PGA_scaffold4__129_contigs__length_65288255:19333597-19344615	8.34e-08
A0A0R4I9Y1	PGA_scaffold4__129_contigs__length_65288255:19363871-19370253	1.93e-07
A0A0R4I9Y1	PGA_scaffold68845__1_contigs__length_27874:17914-20686	5.73e-19
A0A0R4I9Y1	PGA_scaffold68845__1_contigs__length_27874:9579-15264	3.52e-08
A0A0R4IBK5	PGA_scaffold109922__1_contigs__length_7520:418-6393	2.57e-11
A0A0R4IBK5	PGA_scaffold109923__1_contigs__length_7520:1127-7102	2.57e-11
A0A0R4IBK5	PGA_scaffold109926__1_contigs__length_6624:416-6381	2.56e-11
A0A0R4IBK5	PGA_scaffold109929__1_contigs__length_6624:243-6208	2.56e-11
A0A0R4IBK5	PGA_scaffold290060__1_contigs__length_49220:39966-48597	4.57e-19
A0A0R4IBK5	PGA_scaffold290061__1_contigs__length_48647:39855-48024	4.28e-19
A0A0R4IBK5	PGA_scaffold290062__1_contigs__length_49220:623-9254	4.57e-19
A0A0R4IBK5	PGA_scaffold290063__1_contigs__length_48647:623-8792	4.28e-19
A0A0R4IBK5	PGA_scaffold290069__1_contigs__length_1321:923-1181	2.74e-09
A0A0R4IBK5	PGA_scaffold290072__1_contigs__length_1321:923-1181	2.74e-09
A0A0R4IBK5	PGA_scaffold290078__1_contigs__length_1321:140-398	2.74e-09
